,CO2,Norwegian Balance,Norwegian export,CO2 bad,Germany,Platforms
7327,128.29501790491844,-11.780174591740083,1.2149617936671757,128.45561084951356,1.7801011053415745,0.5839743439822405
7328,130.50300810739594,-8.629516167892513,2.929140838463309,130.60418617114678,2.7826837965401428,0.36792023182124534
7329,115.13219437239502,-9.877046894793462,1.9778967209552363,115.21943639981897,2.1085978429915935,0.3172437360871264
7330,130.25537097733564,-8.88814754730125,1.8735004671341828,130.3031082976825,2.204361443777473,0.1735902558068436
7331,119.48888968561833,-9.455008428657388,1.9274624060628802,119.52725846008066,2.043357285759736,0.1395228162266533
7332,122.87946929826842,-6.979518162564591,0.8818001588148081,122.9505354174448,1.2548878666159191,0.2584222515504707
7333,118.40154991099621,-11.1812435975652,2.030092998121082,118.48107345539957,2.3531243482150277,0.28917652510305925
7334,106.82249974879956,-8.659974182151247,1.9299316108941729,106.97571141644102,2.6825070303494636,0.557133336877956
7335,123.22265408941654,-9.736810010262191,2.191667931156795,123.29436020393499,2.0820845345989554,0.2607495073398289
7336,124.35133886698901,-9.703572924471331,2.372486529570456,124.4476421389886,2.4661302030919328,0.3501937163621535
7337,133.64461948635184,-12.749625941898126,1.1809106245505543,133.68825760144261,1.4832652432881201,0.15868405487552067
7338,115.77045010447165,-16.77377007083758,1.4949400633002115,115.87219939509956,2.0854313786018284,0.3699974204651414
7339,122.09516010022745,-7.388021244082749,0.7783840890496425,122.11626422995819,0.8622852344155925,0.07674228992997874
7340,113.06309141715884,-8.384018643275372,1.861252543088172,113.12257355384632,1.9804579159337632,0.2162986788635365
7341,125.92562254001085,-9.564162276012752,2.492545325330799,125.99047932400981,2.367918059064259,0.23584285090531942
7342,136.7547822734801,-9.644014234402444,1.9205423722487214,136.96126521479417,2.2490512536362854,0.7508470593238938
7343,108.47551764553299,-8.019998444904257,1.6643909163170467,108.5555727272957,2.223866814116254,0.291109388228036
7344,111.96104354101385,-8.415245029378415,0.8566399532002548,111.98843140381233,1.1384866131753777,0.0995922283581068
7345,122.20436536092377,-9.09659643419031,3.1725832253306074,122.34586290460857,3.6462242029474297,0.5145365224901847
7346,113.6443092328847,-6.843699456072002,1.521885519620258,113.75670929803573,1.6580592436392452,0.40872750964020665
7347,123.86616079397682,-12.90680652345379,2.5029871367322194,123.94974420639807,2.3778377798956076,0.3039396815318338
7348,110.36929687136053,-5.888604765147301,0.8046572769682009,110.43454939223196,2.0380324131197907,0.23728189407793454
7349,116.14044470192978,-7.463118131794005,0.8017868087503334,116.18370935366147,1.2050316331431357,0.1573260062970384
7350,119.9373246605965,-5.7755488612504315,1.8319621116415836,120.05733918649065,1.9526320060595046,0.43641645779688604
7351,122.89221831660981,-9.885165498762236,3.0334291853758346,123.06288719284652,3.0940257261070427,0.6206140954061349
